ID,dataset,split,premise,hypothesis,gold_label,has_reference_relation,prompt,model,repeat,raw_response,KB,error
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { }",NO_RELATION,
4740975956.jpg#4r1e,snli,dev,Tall man being stopped by an officer.,There is a tall man.,entailment,FALSE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { }",NO_RELATION,
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(next to, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(next to, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(next to, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(next to, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(by, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(by, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(by, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(by, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(by, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(by, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(by, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(by, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(by, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(by, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-oss-20b,2,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-oss-20b,3,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-oss-20b,4,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-oss-20b,5,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(man, person), entails(walking, move), entails(sea, water) }","isa_wn(man, person); isa_wn(walking, move); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(man, person), entails(walking, move), entails(sea, water) }","isa_wn(man, person); isa_wn(walking, move); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(man, person), entails(walking, move), entails(sea, water) }","isa_wn(man, person); isa_wn(walking, move); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(man, person), entails(walking, move), entails(sea, water) }","isa_wn(man, person); isa_wn(walking, move); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(man, person), entails(walking, move), entails(sea, water) }","isa_wn(man, person); isa_wn(walking, move); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { entails(man, person), entails(sea, water), entails(next to, near) }","isa_wn(man, person); isa_wn(sea, water); isa_wn(next to, near)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4,4,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,openai/gpt-5.4,5,"answer: entailment
relations: { entails(man, person), entails(sea, water) }","isa_wn(man, person); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.5-flash,1,"answer: entailment
relations: { entails(man, person), entails(next to, near), entails(sea, water) }","isa_wn(man, person); isa_wn(next to, near); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.5-flash,2,"answer: entailment
relations: { entails(man, person), entails(next to, near), entails(sea, water) }","isa_wn(man, person); isa_wn(next to, near); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.5-flash,3,"answer: entailment
relations: { entails(man, person), entails(next to, near), entails(sea, water) }","isa_wn(man, person); isa_wn(next to, near); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.5-flash,4,"answer: entailment
relations: { entails(man, person), entails(next to, near), entails(sea, water) }","isa_wn(man, person); isa_wn(next to, near); isa_wn(sea, water)",
4760159167.jpg#3r1e,snli,dev,A man walking by a cement column next to the sea.,There is a person near some water.,entailment,TRUE,lasha,google/gemini-3.5-flash,5,"answer: entailment
relations: { entails(man, person), entails(next to, near), entails(sea, water) }","isa_wn(man, person); isa_wn(next to, near); isa_wn(sea, water)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-oss-20b,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-oss-20b,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-oss-20b,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-oss-20b,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-oss-20b,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(cooking, roasting) }","isa_wn(cooking, roasting)",
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,openai/gpt-5.4,5,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.5-flash,1,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.5-flash,2,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.5-flash,3,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.5-flash,4,answer: non-entailment,NO_RELATION,
4766,sick,train,A man is cooking a snake,A man is roasting a snake,entailment,TRUE,lasha,google/gemini-3.5-flash,5,answer: non-entailment,NO_RELATION,
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4-mini,1,"answer: entailment
relations: { entails(carry, tote), entails(stack of video games, video games) }","isa_wn(carry, tote); isa_wn(stack of video games, video games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4-mini,2,"answer: entailment
relations: { entails(carry, tote), entails(stack of video games, video games) }","isa_wn(carry, tote); isa_wn(stack of video games, video games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4-mini,3,"answer: entailment
relations: { entails(carry, tote), entails(stack of video games, video games) }","isa_wn(carry, tote); isa_wn(stack of video games, video games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4-mini,4,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4-mini,5,"answer: entailment
relations: { entails(carry, tote), entails(stack of video game, video game) }","isa_wn(carry, tote); isa_wn(stack of video game, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,1,"answer: entailment
relations: { entails(carry, tote), entails(stack, video game) }","isa_wn(carry, tote); isa_wn(stack, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,2,"answer: entailment
relations: { entails(carry, tote), entails(stack, video game) }","isa_wn(carry, tote); isa_wn(stack, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,3,"answer: entailment
relations: { entails(carry, tote), entails(stack, video game) }","isa_wn(carry, tote); isa_wn(stack, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,4,"answer: entailment
relations: { entails(carry, tote), entails(stack, video game) }","isa_wn(carry, tote); isa_wn(stack, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-haiku-4.5,5,"answer: entailment
relations: { entails(carry, tote), entails(stack, video game) }","isa_wn(carry, tote); isa_wn(stack, video game)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,1,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,2,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,3,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,4,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemini-3.1-flash-lite,5,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-oss-20b,1,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-oss-20b,2,answer: non-entailment,NO_RELATION,
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-oss-20b,3,answer: non-entailment,NO_RELATION,
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-oss-20b,4,answer: non-entailment,NO_RELATION,
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-oss-20b,5,answer: non-entailment,NO_RELATION,
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemma-3-4b-it,1,"answer: entailment
relations: { entails(smiling man, man), entails(carrying, tote), entails(video games, games) }","isa_wn(smiling man, man); isa_wn(carrying, tote); isa_wn(video games, games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemma-3-4b-it,2,"answer: entailment
relations: { entails(smiling man, man), entails(carrying, tote), entails(video games, games) }","isa_wn(smiling man, man); isa_wn(carrying, tote); isa_wn(video games, games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemma-3-4b-it,3,"answer: entailment
relations: { entails(smiling man, man), entails(carrying, tote), entails(video games, games) }","isa_wn(smiling man, man); isa_wn(carrying, tote); isa_wn(video games, games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemma-3-4b-it,4,"answer: entailment
relations: { entails(smiling man, man), entails(carrying, tote), entails(video games, games) }","isa_wn(smiling man, man); isa_wn(carrying, tote); isa_wn(video games, games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,google/gemma-3-4b-it,5,"answer: entailment
relations: { entails(smiling man, man), entails(carrying, tote), entails(video games, games) }","isa_wn(smiling man, man); isa_wn(carrying, tote); isa_wn(video games, games)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,1,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,2,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,3,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,4,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,anthropic/claude-sonnet-4.5,5,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4,1,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4,2,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
4769459188.jpg#3r1e,snli,dev,A smiling man wearing a football jersey is carrying a stack of video games.,The man totes the video games,entailment,TRUE,lasha,openai/gpt-5.4,3,"answer: entailment
relations: { entails(carry, tote) }","isa_wn(carry, tote)",
